DAY,Node,Call Drop%,Call Drops
12/2/2021,CZAHFZZZZ,1.16,1040
12/2/2021,CZAHHZZZZ,5.2,882
12/2/2021,CCZAHHZZZ,0.2,185
12/2/2021,CZAICZZZZ,2.51,1477
12/2/2021,CZAIDZZZZ,6.94,15127
12/2/2021,CZAAEZZZZ,0.22,948
12/2/2021,CZFEHZZZZ,0.13,1794
12/2/2021,CZAABZZZZ,1.58,4031
12/2/2021,CCZAABZZZ,0.31,1929
12/2/2021,CZAEBZZZZ,1.89,2908
12/2/2021,CCZAEBZZZ,0.21,448
12/2/2021,CZAADZZZZ,0.29,774
12/2/2021,CZAACZZZZ,0.78,2530
12/2/2021,CZAZCZZZZ,1.44,3130
12/2/2021,CCZAZCZZZ,0.27,1125
12/2/2021,CZCACZZZZ,0.67,415
12/2/2021,CCZCACZZZ,0.21,259
12/2/2021,CZAZGZZZZ,0.49,9348
12/2/2021,CZAGEZZZZ,0.83,2037
12/2/2021,CZGABZZZZ,0.31,1654
12/2/2021,CCZGABZZZ,0.15,2931
12/2/2021,CZGBCZZZZ,2.02,5882
12/2/2021,CCZGBCZZZ,0.17,1229
12/2/2021,CZFEBZZZZ,0.84,7043
12/2/2021,CZGCAZZZZ,1.32,2742
12/2/2021,CCZGCAZZZ,0.18,2100
12/2/2021,CZGBEZZZZ,1.27,5034
12/2/2021,CCZGBEZZZ,0.17,3713
12/2/2021,CZGBFZZZZ,0.21,3862
12/2/2021,CZGCCZZZZ,0.75,1076
12/2/2021,CZAAAZZZZ,2.39,3317
12/2/2021,CCZAAAZZZ,0.26,2727
12/2/2021,CZAHDZZZZ,1.79,4233
12/2/2021,CZAZHZZZZ,0.62,7727
12/2/2021,CZAAZZZZZ,0.46,5260
12/2/2021,CZAAIZZZZ,0.37,1721
12/2/2021,CZAZFZZZZ,0.9,3955
12/2/2021,CCZAZFZZZ,0.18,923
12/2/2021,CZCZCZZZZ,1.34,3500
12/2/2021,CCZCZCZZZ,0.34,4435
12/2/2021,CZHZHZZZZ,0.35,1902
12/2/2021,CZHZIZZZZ,0.86,3338
12/2/2021,CCZHZIZZZ,0.1,1124
12/2/2021,CZHZDZZZZ,0.35,5232
12/2/2021,CZGEFZZZZ,0.43,1817
12/2/2021,CCZGEFZZZ,0.16,4906
12/2/2021,CZHZAZZZZ,0.25,329
12/2/2021,CZGFCZZZZ,0.58,2613
12/2/2021,CZHAGZZZZ,0.19,5047
12/2/2021,CZGFDZZZZ,0.85,2962
12/2/2021,CZADAZZZZ,2.39,37022
12/2/2021,CCZADAZZZ,0.3,13861
12/2/2021,CZADFZZZZ,2.92,7494
12/2/2021,CZAIAZZZZ,0.38,2806
12/2/2021,CCZAIAZZZ,0.13,2075
12/2/2021,CZAIBZZZZ,2.45,6233
12/2/2021,CCZAIBZZZ,0.27,1135
12/2/2021,CZADEZZZZ,1.35,6407
12/2/2021,CCZADEZZZ,0.2,2518
12/2/2021,CZHZBZZZZ,0.89,3236
12/2/2021,CCZHZBZZZ,0.24,1668
12/2/2021,CZGDZZZZZ,0.35,768
12/2/2021,CZGFAZZZZ,0.41,974
12/2/2021,CCZGFAZZZ,0.15,2026
12/2/2021,CZEAHZZZZ,0.97,7611
12/2/2021,CCZEAHZZZ,0.15,4900
12/2/2021,CZFGIZZZZ,0.62,2338
12/2/2021,CCZFGIZZZ,0.13,864
12/2/2021,CZEGEZZZZ,0.93,921
12/2/2021,CCZEGEZZZ,0.37,276
12/2/2021,CZAHBZZZZ,0.79,880
12/2/2021,CZFDCZZZZ,0.54,10354
12/2/2021,CZAGHZZZZ,2.7,2748
12/2/2021,CCZAGHZZZ,0.36,880
12/2/2021,CZGGGZZZZ,2.16,10405
12/2/2021,CZFCHZZZZ,1.99,25653
12/2/2021,CZGDIZZZZ,0.23,1465
12/2/2021,CZEEZZZZZ,1.9,1423
12/2/2021,CZFDBZZZZ,2.5,5304
12/2/2021,CZFDIZZZZ,0.76,10477
12/2/2021,CZFGFZZZZ,0.08,807
12/2/2021,CZFDFZZZZ,0.72,13217
12/2/2021,CZFBBZZZZ,0.98,3462
12/2/2021,CCZFBBZZZ,0.19,1147
12/2/2021,CZAHEZZZZ,0.62,2570
12/2/2021,CZEIDZZZZ,0.25,2995
12/2/2021,CZECFZZZZ,0.43,7708
12/2/2021,CZFBZZZZZ,0.58,11328
12/2/2021,CZFCFZZZZ,1.43,10929
12/2/2021,CZFFGZZZZ,0.88,1606
12/2/2021,CZFGZZZZZ,0.24,3721
12/2/2021,CZDEGZZZZ,1.2,4915
12/2/2021,CCZDEGZZZ,0.19,1124
12/2/2021,CZFDHZZZZ,1,21082
12/2/2021,CZDCZZZZZ,0.25,1203
12/2/2021,CZEZIZZZZ,1.06,4083
12/2/2021,CCZEZIZZZ,0.12,847
12/2/2021,CZEZHZZZZ,0.9,4446
12/2/2021,CCZEZHZZZ,0.14,1548
12/2/2021,CZBZCZZZZ,0.87,674
12/2/2021,CCZBZCZZZ,0.16,1022
12/2/2021,CZFIAZZZZ,3.28,42101
12/2/2021,CCZFIAZZZ,0.35,1131
12/2/2021,CZGGEZZZZ,3.53,12190
12/2/2021,CZCEZZZZZ,0.32,1110
12/2/2021,CCZCEZZZZ,0.24,380
12/2/2021,FCZCEZZZZ,0.28,831
12/2/2021,CZCEAZZZZ,0.36,1731
12/2/2021,CZGBZZZZZ,1.91,7311
12/2/2021,CZGAFZZZZ,0.39,2423
12/2/2021,CCZGBZZZZ,0.29,8174
12/2/2021,CZGAEZZZZ,1.06,1989
12/2/2021,CZGAHZZZZ,0.51,8374
12/2/2021,CCZGAHZZZ,0,0
12/2/2021,CZGBHZZZZ,1.4,11091
12/2/2021,CCZGBHZZZ,0.3,1990
12/2/2021,CZGBGZZZZ,0.07,91
12/2/2021,CZEEBZZZZ,0.58,1084
12/2/2021,CZEDAZZZZ,0.93,903
12/2/2021,CZEDHZZZZ,0.38,3542
12/2/2021,CZEIHZZZZ,0.48,3081
12/2/2021,CZHBEZZZZ,0.14,2109
12/2/2021,CZEIAZZZZ,1.22,7065
12/2/2021,CCZEIAZZZ,0.13,915
12/2/2021,CZFGDZZZZ,0.51,1286
12/2/2021,CZGCZZZZZ,0.53,627
12/2/2021,CZEEHZZZZ,0.7,6582
12/2/2021,CCZEEHZZZ,0.2,3249
12/2/2021,CZGFBZZZZ,0.22,5375
12/2/2021,CZFFEZZZZ,0.68,2090
12/2/2021,CZEDFZZZZ,1.06,25447
12/2/2021,CZEDGZZZZ,0.98,2942
12/2/2021,CCZEDGZZZ,0.14,1381
12/2/2021,CCZEDFZZZ,0.19,6182
12/2/2021,CZEEAZZZZ,0.42,909
12/2/2021,CZFFAZZZZ,1.92,20811
12/2/2021,CZGFZZZZZ,0.12,365
12/2/2021,CZEGZZZZZ,0.59,5482
12/2/2021,CZGHZZZZZ,0.2,339
12/2/2021,CZFCBZZZZ,1.61,5429
12/2/2021,CZFICZZZZ,0.84,2446
12/2/2021,CZAZDZZZZ,0.88,2806
12/2/2021,CCZAZDZZZ,0.21,2001
12/2/2021,CZAFEZZZZ,0.94,2824
12/2/2021,CCZAFEZZZ,0.23,2955
12/2/2021,CZEAGZZZZ,0.3,3278
12/2/2021,CZHBCZZZZ,0.52,817
12/2/2021,CCZHBCZZZ,0.13,1493
12/2/2021,CZGEIZZZZ,0.14,1093
12/2/2021,CZGEBZZZZ,0.4,820
12/2/2021,CCZGEBZZZ,0.22,4002
12/2/2021,CZGGZZZZZ,0.49,1644
12/2/2021,CZGFHZZZZ,0.41,2112
12/2/2021,CZEFBZZZZ,0.74,1164
12/2/2021,CCZEFBZZZ,0.2,728
12/2/2021,CZEEEZZZZ,0.75,6947
12/2/2021,CCZEEEZZZ,0.24,4633
12/2/2021,CZEEIZZZZ,0.17,392
12/2/2021,CZEBBZZZZ,0.15,3212
12/2/2021,CZFIFZZZZ,3.31,3788
12/2/2021,CZFHEZZZZ,0.43,1437
12/2/2021,CCZFHEZZZ,0.18,2107
12/2/2021,CZGEZZZZZ,0.24,1694
12/2/2021,CZABHZZZZ,2.28,11911
12/2/2021,CCZABHZZZ,0.24,4544
12/2/2021,CZFFHZZZZ,0.65,1478
12/2/2021,CZAGCZZZZ,0.4,2323
12/2/2021,CZADGZZZZ,0.45,1347
12/2/2021,CZAIZZZZZ,0.57,8878
12/2/2021,CZHAIZZZZ,0.2,2356
12/2/2021,CZAEGZZZZ,1.01,25792
12/2/2021,CZHBFZZZZ,0.42,4460
12/2/2021,CZAGZZZZZ,1.47,8076
12/2/2021,CCZAGZZZZ,0.31,2901
12/2/2021,CZAGDZZZZ,5.47,19589
12/2/2021,CCZAGDZZZ,0.57,3289
12/2/2021,CZAEEZZZZ,1.27,5304
12/2/2021,CCZAEEZZZ,0.24,4957
12/2/2021,CZFFBZZZZ,0.64,3821
12/2/2021,CZFFDZZZZ,0.74,5717
12/2/2021,CZFADZZZZ,0.14,3478
12/2/2021,CZHAEZZZZ,0.31,6485
12/2/2021,CZEFAZZZZ,1.84,6963
12/2/2021,CZEFEZZZZ,0.55,2608
12/2/2021,CCZEFEZZZ,0.22,6665
12/2/2021,CZEFGZZZZ,0.99,5874
12/2/2021,CCZEFGZZZ,0.18,2694
12/2/2021,CZEBDZZZZ,0.38,2156
12/2/2021,CCZEBDZZZ,0.17,1276
12/2/2021,CZEFDZZZZ,0.53,12425
12/2/2021,CZFHDZZZZ,1.42,8815
12/2/2021,CCZFHDZZZ,0.49,2673
12/2/2021,CZFZEZZZZ,1.72,7922
12/2/2021,CZGHBZZZZ,0.73,820
12/2/2021,CCZFZEZZZ,0.19,1674
12/2/2021,CZGFIZZZZ,2.66,7228
12/2/2021,CZHBZZZZZ,0.17,2489
12/2/2021,CZFAFZZZZ,1.6,7424
12/2/2021,CZFIDZZZZ,0.78,3626
12/2/2021,CCZFIDZZZ,0.15,1377
12/2/2021,CZFAEZZZZ,0.55,9930
12/2/2021,CCZFAEZZZ,0.21,3724
12/2/2021,CZFZHZZZZ,0.26,5857
12/2/2021,CCZFAFZZZ,0.29,4644
12/2/2021,CZGDBZZZZ,0.09,175
12/2/2021,CZFZAZZZZ,0.05,34
12/2/2021,CZECEZZZZ,0.93,4710
12/2/2021,CZEBHZZZZ,0.33,6115
12/2/2021,CZACZZZZZ,2.03,11716
12/2/2021,CCZACZZZZ,0.3,4878
12/2/2021,CZAFBZZZZ,1.06,6161
12/2/2021,CZDGBZZZZ,0.07,50
12/2/2021,CZAEFZZZZ,1.22,6132
12/2/2021,CCZAEFZZZ,0.17,2679
12/2/2021,CZAFGZZZZ,0.19,3333
12/2/2021,CCZAFBZZZ,0.2,4110
12/2/2021,CZEDBZZZZ,2.52,27804
12/2/2021,CZADBZZZZ,1.84,10233
12/2/2021,CZADIZZZZ,0.46,5545
12/2/2021,CCZADBZZZ,0.33,14081
12/2/2021,CZACGZZZZ,0.28,3238
12/2/2021,CZAAHZZZZ,0.66,10443
12/2/2021,CZAAGZZZZ,0.38,2917
12/2/2021,CZEBFZZZZ,1.55,11053
12/2/2021,CCZEBFZZZ,0.17,6021
12/2/2021,CZEBCZZZZ,0.45,1213
12/2/2021,CCZEBCZZZ,0.13,2456
12/2/2021,CZEZEZZZZ,2.08,11334
12/2/2021,CCZEZEZZZ,0.22,3340
12/2/2021,CZGZDZZZZ,0.42,4109
12/2/2021,CZAGGZZZZ,1.2,5085
12/2/2021,CZGZAZZZZ,0.43,3198
12/2/2021,CZFCCZZZZ,0.68,3907
12/2/2021,CZFBCZZZZ,0.65,8151
12/2/2021,CCZFBCZZZ,0.19,3305
12/2/2021,CZAZEZZZZ,0.98,4072
12/2/2021,CCZAZEZZZ,0.23,5428
12/2/2021,CZGEEZZZZ,0.15,1886
12/2/2021,CZAHGZZZZ,0.41,1221
12/2/2021,CZDEBZZZZ,0.17,893
12/2/2021,CZDECZZZZ,0.21,1718
12/2/2021,CZDEDZZZZ,0.2,1390
12/2/2021,CCZDEDZZZ,0.1,246
12/2/2021,CZDEEZZZZ,4.48,624
12/2/2021,CCZDEEZZZ,0.24,1124
12/2/2021,CZABZZZZZ,3.09,3660
12/2/2021,CCZABZZZZ,0.64,5275
12/2/2021,CZACEZZZZ,0.57,5556
12/2/2021,CZACAZZZZ,1.47,1006
12/2/2021,CCZACAZZZ,0.3,1835
12/2/2021,CZACBZZZZ,0.31,1433
12/2/2021,CZACCZZZZ,1.02,5557
12/2/2021,CCZACCZZZ,0.29,3737
12/2/2021,CZDFDZZZZ,0.06,91
12/2/2021,CZAIGZZZZ,0.13,820
12/2/2021,CZAIFZZZZ,0.2,1041
12/2/2021,CZAAFZZZZ,0.45,3256
12/2/2021,CCZGBIZZZ,0.21,2462
12/2/2021,CZGBIZZZZ,1.21,3067
12/2/2021,CZAHIZZZZ,2.25,8561
12/2/2021,CCZAHIZZZ,0.25,2075
12/2/2021,CZECIZZZZ,1.42,6845
12/2/2021,CZHAHZZZZ,0.49,1276
12/2/2021,CCZHAHZZZ,0.08,895
12/2/2021,CZGZFZZZZ,1.95,11178
12/2/2021,CZEIBZZZZ,1.76,5972
12/2/2021,CCZEIBZZZ,0.25,712
12/2/2021,CCZGZFZZZ,0.36,4025
12/2/2021,CZFIIZZZZ,0.06,14
12/2/2021,CCZFIIZZZ,0.09,13
12/2/2021,FCZFIIZZZ,0.38,13
12/2/2021,CZGZZZZZZ,1.06,135
12/2/2021,CCZGZZZZZ,0.68,141
12/2/2021,CZEGFZZZZ,0.34,2457
12/2/2021,CCZEGFZZZ,0.14,606
12/2/2021,CZEECZZZZ,0.91,4576
12/2/2021,CCZEECZZZ,0.15,799
12/2/2021,CZFAGZZZZ,1.01,1312
12/2/2021,CCZFAGZZZ,0.16,292
12/2/2021,CZGAGZZZZ,5.05,15710
12/2/2021,CCZGAGZZZ,0.24,1662
12/2/2021,CCZDBEZZZ,7.85,1929
12/2/2021,CZDBDZZZZ,0,0
12/2/2021,CCZDBDZZZ,4.38,618
12/2/2021,CZGECZZZZ,0.17,1482
12/2/2021,CZFECZZZZ,0.8,4950
12/2/2021,CZFBHZZZZ,0.19,184
12/2/2021,CZEGHZZZZ,0.29,1917
12/2/2021,CCZEGHZZZ,0.16,1453
12/2/2021,CZEGIZZZZ,0.18,1118
12/2/2021,CCZEGIZZZ,0.21,3149
12/2/2021,FCZEGIZZZ,0.22,3024
12/2/2021,CZEHZZZZZ,0.18,1231
12/2/2021,CZEHAZZZZ,0.13,2902
12/2/2021,CCZEHAZZZ,0.16,415
12/2/2021,FCZEHAZZZ,0.15,1003
12/2/2021,CZEHBZZZZ,0.16,2712
12/2/2021,CCZEHBZZZ,0.2,88
12/2/2021,FCZEHBZZZ,0.09,370
12/2/2021,CZEHCZZZZ,0.59,6528
12/2/2021,CZABDZZZZ,1.56,6623
12/2/2021,CCZABDZZZ,0.14,1515
12/2/2021,CZABGZZZZ,1.56,2918
12/2/2021,CCZABGZZZ,0.21,1951
12/2/2021,CZFHGZZZZ,1.02,8577
12/2/2021,CCZFHGZZZ,0.28,4424
12/2/2021,CZFZCZZZZ,0.24,4377
12/2/2021,CZFEFZZZZ,0.68,8619
12/2/2021,CZHAZZZZZ,0.68,2064
12/2/2021,CCZHAZZZZ,0.08,857
12/2/2021,CZHBGZZZZ,0.42,2530
12/2/2021,CCZHBGZZZ,0.12,2574
12/2/2021,CZEFIZZZZ,0.95,2485
12/2/2021,CCZEFIZZZ,0.16,2692
12/2/2021,CZIZDZZZZ,0.23,3618
12/2/2021,CZFZDZZZZ,1.19,10290
12/2/2021,CZFEZZZZZ,0.16,2157
12/2/2021,CZEZGZZZZ,2.24,14338
12/2/2021,CCZEZGZZZ,0.21,4575
12/2/2021,CZECDZZZZ,0.58,6578
12/2/2021,CCZECDZZZ,0.14,2544
12/2/2021,CZGZBZZZZ,0.34,2184
12/2/2021,CCZGZBZZZ,0.13,304
12/2/2021,CZEABZZZZ,1.23,2912
12/2/2021,CCZEABZZZ,0.14,754
12/2/2021,CZEGAZZZZ,1.93,6521
12/2/2021,CZEAFZZZZ,0.16,1574
12/2/2021,CZHBAZZZZ,0.86,4399
12/2/2021,CCZHBAZZZ,0.24,3045
12/2/2021,CZHBBZZZZ,0.59,5364
12/2/2021,CZEFZZZZZ,0.41,3278
12/2/2021,CZFCEZZZZ,0.31,16798
12/2/2021,CZFEGZZZZ,0.07,47
12/2/2021,CZGEAZZZZ,0.2,8361
12/2/2021,CZGEGZZZZ,0.55,2308
12/2/2021,CCZGEGZZZ,0.17,3067
12/2/2021,CZGFGZZZZ,0.46,1099
12/2/2021,CCZGFGZZZ,0.08,996
12/2/2021,CZGCIZZZZ,0.71,3797
12/2/2021,CZABAZZZZ,0.45,8631
12/2/2021,CZEZCZZZZ,0.55,3360
12/2/2021,CZDEIZZZZ,0.03,4
12/2/2021,CZHBHZZZZ,0.6,3368
12/2/2021,CCZHBHZZZ,0.12,1327
12/2/2021,CZZIIZZZZ,0.64,1089
12/2/2021,CCZZIIZZZ,0.15,1995
12/2/2021,CZEEDZZZZ,0.48,2679
12/2/2021,CZFAHZZZZ,0.74,7481
12/2/2021,CCZFAHZZZ,0.22,3703
12/2/2021,CZFHIZZZZ,0.3,696
12/2/2021,CCZFHIZZZ,0.1,705
12/2/2021,CZFDDZZZZ,0.93,14775
12/2/2021,CZFBGZZZZ,0,0
12/2/2021,CCZFBGZZZ,0.34,3461
12/2/2021,CZFIEZZZZ,0.09,829
12/2/2021,CZFIBZZZZ,0.58,4380
12/2/2021,CCZFIBZZZ,0.12,1212
12/2/2021,CZAGBZZZZ,0.8,1870
12/2/2021,CCZAGBZZZ,0.23,1537
12/2/2021,CZEIFZZZZ,0.73,5654
12/2/2021,CCZEIFZZZ,0.19,806
12/2/2021,CCZADFZZZ,0.28,2713
12/2/2021,CZGCBZZZZ,0.76,3639
12/2/2021,CCZGCBZZZ,0.1,1024
12/2/2021,CCZBCHZZZ,0.09,723
12/2/2021,CCZGFCZZZ,0.13,681
12/2/2021,CCZEFAZZZ,0.38,776
12/2/2021,CZFHFZZZZ,0,0
12/2/2021,CZDFZZZZZ,0,0
12/2/2021,CZIADZZZZ,0,0
12/2/2021,FCZIBHZZZ,0,0
12/2/2021,CZHAFZZZZ,0,0
12/2/2021,CCZFCGZZZ,0,0
12/2/2021,CCZAACZZZ,0,0
12/2/2021,CCZGFDZZZ,0,2179
12/2/2021,CZGDCZZZZ,0,0
12/2/2021,CZDEAZZZZ,0,0
12/2/2021,CZDFFZZZZ,0,0
12/2/2021,CZBIAZZZZ,0,0
12/2/2021,CCZACBZZZ,0,0
12/2/2021,CZZEFZZZZ,0,0
12/2/2021,CZZDEZZZZ,0,0
12/2/2021,CZZGAZZZZ,0,0
12/2/2021,CZZZDZZZZ,0,0
12/2/2021,CCZEZCZZZ,0,0
12/3/2021,CZAHAZZZZ,0.44,5609
12/3/2021,CZAIEZZZZ,0.57,13520
12/3/2021,CZEEGZZZZ,0.62,9871
12/3/2021,CZFCZZZZZ,0.69,14066
12/3/2021,CZAGAZZZZ,1.33,4644
12/3/2021,CCZAGAZZZ,0.24,3512
12/3/2021,CZFFZZZZZ,1.86,7484
12/3/2021,CZFZIZZZZ,0.81,4075
12/3/2021,CZGGAZZZZ,0.53,2122
12/3/2021,CZHEZZZZZ,0.06,19
12/3/2021,CZFHFZZZZ,0.54,2388
12/3/2021,CCZFHFZZZ,0.11,322
12/3/2021,CZEIIZZZZ,0.55,1231
12/3/2021,CZAFIZZZZ,0.43,784
12/3/2021,CZFZBZZZZ,0.99,5315
12/3/2021,CZACFZZZZ,1.48,8802
12/3/2021,CCZACFZZZ,0.2,3203
12/3/2021,CZABIZZZZ,1.12,6199
12/3/2021,CCZABIZZZ,0.22,2372
12/3/2021,CZAFHZZZZ,0.32,1637
12/3/2021,CZFHAZZZZ,0.58,1947
12/3/2021,CZFEAZZZZ,2.15,5121
12/3/2021,CZFIHZZZZ,2.01,23933
12/3/2021,CZEDCZZZZ,3.93,13926
12/3/2021,CCZEDCZZZ,0.82,1697
12/3/2021,CZFCAZZZZ,0.61,2977
12/3/2021,CZGZHZZZZ,0.25,4640
12/3/2021,CZHAAZZZZ,0.67,2693
12/3/2021,CZABBZZZZ,0.38,3363
12/3/2021,CZAFAZZZZ,0.25,1216
12/3/2021,CZGBDZZZZ,0.57,17684
12/3/2021,CZGDHZZZZ,0.36,2172
12/3/2021,CCZGDHZZZ,0.25,3271
12/3/2021,CZECZZZZZ,0.99,8902
12/3/2021,CZAGFZZZZ,0.6,2144
12/3/2021,CZAEZZZZZ,0.36,3197
12/3/2021,CZFZGZZZZ,1.65,22777
12/3/2021,CZFAAZZZZ,0.58,6860
12/3/2021,CZFDZZZZZ,0.75,12506
12/3/2021,CZGGIZZZZ,1.05,1425
12/3/2021,CZFHZZZZZ,4.22,7503
12/3/2021,CZEGDZZZZ,1.62,3287
12/3/2021,CCZEGDZZZ,0.39,1441
12/3/2021,CZABCZZZZ,0.28,72
12/3/2021,CCZABCZZZ,0.07,122
12/3/2021,CZFDAZZZZ,0.58,4529
12/3/2021,CZEIGZZZZ,0.19,1493
12/3/2021,CZFDGZZZZ,0.44,9893
12/3/2021,CZADHZZZZ,0.57,4517
12/3/2021,CZFBEZZZZ,1.1,17569
12/3/2021,CZFFCZZZZ,1.1,5016
12/3/2021,CZFFFZZZZ,0.19,2716
12/3/2021,CZGBBZZZZ,0.75,10072
12/3/2021,CZGHAZZZZ,0.49,420
12/3/2021,CZEAEZZZZ,0.59,8183
12/3/2021,CZGDAZZZZ,0.12,120
12/3/2021,CZEGBZZZZ,0.52,5158
12/3/2021,CCZEGBZZZ,0.18,2531
12/3/2021,CZEFCZZZZ,0.49,1692
12/3/2021,CZFDEZZZZ,6.36,9626
12/3/2021,CZAZAZZZZ,0.91,4715
12/3/2021,CCZAZAZZZ,0.22,4944
12/3/2021,CZEIEZZZZ,0.56,311
12/3/2021,CCZEIEZZZ,0.11,88
12/3/2021,CZEGCZZZZ,0.82,2649
12/3/2021,CZGFFZZZZ,0.25,4316
12/3/2021,CZFEDZZZZ,0.48,1680
12/3/2021,CZFEIZZZZ,0.29,4262
12/3/2021,CZFFIZZZZ,0.13,554
12/3/2021,CZEADZZZZ,0.25,2391
12/3/2021,CZGBAZZZZ,1.1,5654
12/3/2021,CCZGBAZZZ,0.14,938
12/3/2021,CZEEFZZZZ,0.62,10937
12/3/2021,CCZEEFZZZ,0.19,5048
12/3/2021,CZAFFZZZZ,1.4,11700
12/3/2021,CCZAFFZZZ,0.18,1493
12/3/2021,FCZAFFZZZ,0.1,629
12/3/2021,CZEBEZZZZ,0.56,1785
12/3/2021,CCZEBEZZZ,0.15,3913
12/3/2021,CZGZGZZZZ,0.48,11713
12/3/2021,CZGEHZZZZ,0.19,2018
12/3/2021,CZEGGZZZZ,0.15,374
12/3/2021,CZFAIZZZZ,1.1,5309
12/3/2021,CCZFAIZZZ,0.18,2873
12/3/2021,CZAGIZZZZ,0.69,1389
12/3/2021,CCZAGIZZZ,0.18,1241
12/3/2021,CZACIZZZZ,0.62,6488
12/3/2021,CZADZZZZZ,0.39,7899
12/3/2021,CZAEIZZZZ,0.73,2777
12/3/2021,CZAEHZZZZ,0.25,3673
12/3/2021,CZGZIZZZZ,0.88,6334
12/3/2021,CZGEDZZZZ,0.38,970
12/3/2021,CZFGEZZZZ,1.38,5393
12/3/2021,CCZFGEZZZ,0.13,881
12/3/2021,CZABFZZZZ,2.2,5491
12/3/2021,CZAIHZZZZ,0.09,382
12/3/2021,CCZABFZZZ,0.27,8565
12/3/2021,CZACHZZZZ,1.38,13999
12/3/2021,CCZACHZZZ,0.17,3932
12/3/2021,CZBCHZZZZ,0.34,1747
12/3/2021,CZGZEZZZZ,0.58,1036
12/3/2021,CCZGZEZZZ,0.23,99
12/3/2021,CZFAZZZZZ,3.65,15042
12/3/2021,CCZFAZZZZ,0.59,2938
12/3/2021,CZHGBZZZZ,0.21,335
12/3/2021,CZECAZZZZ,3.43,27892
12/3/2021,CCZECAZZZ,0.15,973
12/3/2021,CZHZFZZZZ,0.98,4462
12/3/2021,CCZHZFZZZ,0.23,6504
12/3/2021,CZHACZZZZ,0.24,3763
12/3/2021,CZHBDZZZZ,0.18,4398
12/3/2021,CZEZZZZZZ,0,0
12/3/2021,CZFIGZZZZ,1.37,6985
12/3/2021,CCZFIGZZZ,0.17,174
12/3/2021,CZFCGZZZZ,1.54,19425
12/3/2021,CZAEAZZZZ,0.69,10226
12/3/2021,CZAECZZZZ,1.46,5219
12/3/2021,CCZAECZZZ,0.24,3596
12/3/2021,CZCDHZZZZ,1.33,3015
12/3/2021,CCZCDHZZZ,0.31,2139
12/3/2021,CZFBIZZZZ,2.23,11248
12/3/2021,CCZFBIZZZ,0.4,4104
12/3/2021,CZAFZZZZZ,0.42,1177
12/3/2021,CZFGCZZZZ,1.69,3619
12/3/2021,CCZFGCZZZ,0.13,165
12/3/2021,CZGFEZZZZ,1.08,2010
12/3/2021,CCZGFEZZZ,0.14,2507
12/3/2021,CZFGBZZZZ,2.6,10496
12/3/2021,CCZFGBZZZ,0.23,1225
12/3/2021,CZFACZZZZ,1.01,2616
12/3/2021,CCZFACZZZ,0.19,661
12/3/2021,CZDFAZZZZ,0.21,241
12/3/2021,CZDFBZZZZ,0.33,375
12/3/2021,CZZEDZZZZ,0.75,2108
12/3/2021,CCZZEDZZZ,0.14,2174
12/3/2021,CZECBZZZZ,0.6,2483
12/3/2021,CZGCDZZZZ,1.09,10937
12/3/2021,CZFGGZZZZ,0.44,4506
12/3/2021,CZFHCZZZZ,0.95,6182
12/3/2021,CZEFHZZZZ,0.12,328
12/3/2021,CZEBZZZZZ,2.5,11233
12/3/2021,CCZEBZZZZ,0.25,5908
12/3/2021,CZHZEZZZZ,0.2,396
12/3/2021,CZFZFZZZZ,0.4,5782
12/3/2021,CZGGBZZZZ,0.95,6022
12/3/2021,CZFHHZZZZ,1.63,2271
12/3/2021,CZECGZZZZ,0.71,13687
12/3/2021,CZCZBZZZZ,0.3,1481
12/3/2021,CZFBAZZZZ,1.34,17038
12/3/2021,CZHZCZZZZ,0.08,252
12/3/2021,CZADCZZZZ,0.51,2175
12/3/2021,CZAEDZZZZ,0.73,8928
12/3/2021,CZFCDZZZZ,2.87,9892
12/3/2021,CZFCIZZZZ,1.21,5314
12/3/2021,CZAZIZZZZ,0.9,1865
12/3/2021,CCZAZIZZZ,0.42,2417
12/3/2021,CZFBFZZZZ,0.33,1451
12/3/2021,CZEDEZZZZ,1.38,3089
12/3/2021,CCZEDEZZZ,0.17,1746
12/3/2021,CZADDZZZZ,2.18,7852
12/3/2021,CCZADDZZZ,0.22,2548
12/3/2021,CZEBAZZZZ,1.22,2206
12/3/2021,CCZEBAZZZ,0.36,2560
12/3/2021,CZFHBZZZZ,0.52,5225
12/3/2021,CCZFHBZZZ,0.2,2170
12/3/2021,CZEZAZZZZ,0.52,1861
12/3/2021,CZFBDZZZZ,0.56,3950
12/3/2021,CZEICZZZZ,2.84,4577
12/3/2021,CCZEICZZZ,0.39,1041
12/3/2021,CZACDZZZZ,1.05,4027
12/3/2021,CCZACDZZZ,0.32,3763
12/3/2021,CZAFCZZZZ,1.43,5158
12/3/2021,CCZAFCZZZ,0.32,5439
12/3/2021,CZFABZZZZ,0.71,4724
12/3/2021,CCZFABZZZ,0.18,1789
12/3/2021,CZAFDZZZZ,1.16,1347
12/3/2021,CCZAFDZZZ,0.33,2693
12/3/2021,CZFGAZZZZ,0.3,3169
12/3/2021,CCZFGAZZZ,0.18,1935
12/3/2021,CZEFFZZZZ,1.09,2545
12/3/2021,CCZEFFZZZ,0.21,743
12/3/2021,CZGAAZZZZ,0.6,914
12/3/2021,CCZGAAZZZ,0.41,255
12/3/2021,CZHABZZZZ,0.49,1908
